"ID","Title","Hyperlink","Make","Model","Year","Mileage","Fuel Type","Transmission","Body Type","Seats","Engine Size(Litres)","Road Tax","NCT Expiry","Country of Registeration","Colour","Doors","Views","Days Online"
"26168498","VW Caddy Maxi Automatic DSG","https://www.donedeal.ie/cars-for-sale/vw-caddy-maxi-automatic-dsg/26168498","Volkswagen","Caddy","2016","80000 mi","Diesel","","MPV","5","2.0","","","Ireland","Blue","","200","4 days"
"26182615","2017 BMW 520D SE AUTO","https://www.donedeal.ie/cars-for-sale/2017-bmw-520d-se-auto/26182615","BMW","5-Series","2017","65938 mi","Diesel","Automatic","Saloon","5","2.0","200","Oct 2022","Ireland","Black","4","129","2 days"
"25588405","Audi A5 2.0 TDi Sportsback","https://www.donedeal.ie/cars-for-sale/audi-a5-2-0-tdi-sportsback/25588405","Audi","A5","2013","175000 km","Diesel","Manual","Hatchback","5","2.0","200","Aug 2019","Ireland","Blue","4","1,017","46 days"
"24961750","Kia Picanto 39 PER Week - K1 5DR","https://www.donedeal.ie/cars-for-sale/kia-picanto-39-per-week-k1-5dr/24961750","Kia","Picanto","2019","31596 km","Petrol","Manual","Hatchback","","1.0","200","Feb 2023","Ireland","Blue","5","104","17 days"
"26191555","2017 Ford Focus 1.0 EcoBoost ** ST LINE **","https://www.donedeal.ie/cars-for-sale/2017-ford-focus-1-0-ecoboost-st-line/26191555","Ford","Focus","2017","64925 km","Petrol","Manual","Hatchback","5","1.0","190","Sep 2021","Ireland","White","4","105","1 day"
"25822522","2008 opel corsa 1.2 club .test& Tax","https://www.donedeal.ie/cars-for-sale/2008-opel-corsa-1-2-club-test-amp-tax/25822522","Opel","Corsa","2008","190000 km","Petrol","Manual","Hatchback","5","1.2","280","Aug 2021","Ireland","Blue","3","161","4 days"
"26039113","Volkswagen golf tdi match edition","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-tdi-match-edition/26039113","Volkswagen","Golf","2015","120000 km","Diesel","","Hatchback","5","1.6","180","Aug 2021","Ireland","Black","","323","18 days"
"26208348","Ford fiesta","https://www.donedeal.ie/cars-for-sale/ford-fiesta/26208348","Ford","Fiesta","2008","108300 km","Diesel","","Hatchback","5","1.4","","Jul 2021","Ireland","Silver","","67","11 hours"
"25806619","Renault Grand Scenic Dynamique S NAV D","https://www.donedeal.ie/cars-for-sale/renault-grand-scenic-dynamique-s-nav-d/25806619","Renault","Grand Scenic","2017","73004 km","Diesel","Manual","MPV","","1.5","190","Feb 2021","Ireland","White","4","1","35 mins"
"25393356","Audi A1","https://www.donedeal.ie/cars-for-sale/audi-a1/25393356","Audi","A1","2012","172000 km","Diesel","","","","1.6","180","Jul 2022","Ireland","Other","3","385","42 days"
"26078158","Audi A1 Car","https://www.donedeal.ie/cars-for-sale/audi-a1-car/26078158","Audi","A1","2012","166291 km","Diesel","Manual","Hatchback","5","1.6","180","Aug 2022","Ireland","Black","5","19","35 mins"
"26078127","Ford Kuga, Zetec Finance €85 weekly","https://www.donedeal.ie/cars-for-sale/ford-kuga-zetec-finance-85-weekly/26078127","Ford","Kuga","2017","33000 mi","Diesel","Manual","SUV","5","1.5","","Apr 2021","Ireland","White","5","39","9 hours"
"26196283","Audi A3 1.6tdi","https://www.donedeal.ie/cars-for-sale/audi-a3-1-6tdi/26196283","Audi","A3","2010","135000 km","Diesel","Manual","Hatchback","5","1.6","190","Aug 2021","Ireland","White","5","365","1 day"
"26209756","Citroen C4 1.6HDI VTR+","https://www.donedeal.ie/cars-for-sale/citroen-c4-1-6hdi-vtr/26209756","Citroen","C4","2006","228000 km","Diesel","","Hatchback","5","1.6","514","Oct 2020","Ireland","Silver","","18","35 mins"
"25895888","Quick sale","https://www.donedeal.ie/cars-for-sale/quick-sale/25895888","Citroen","C4","2014","106000 mi","Diesel","","Hatchback","7","1.6","190","Aug 2022","Ireland","Silver","","466","2 days"
"25596490","☘️RANGE ROVER SPORT 3.0 SDV6 AUTOBIOGRAPHY DYNAMIC","https://www.donedeal.ie/cars-for-sale/range-rover-sport-3-0-sdv6-autobiography-dynamic/25596490","Land Rover","Rangerover Sport","2016","53965 mi","Diesel","Automatic","SUV","5","3.0","750","Oct 2021","Ireland","White","5","235","1 day"
"23165799","Dacia Logan MCV Alternative Blue dCi","https://www.donedeal.ie/cars-for-sale/dacia-logan-mcv-alternative-blue-dci/23165799","Dacia","Logan","2019","50 km","Diesel","Manual","Estate","","1.5","180","","Ireland","Black","4","83","5 days"
"26187307","Seat Ibiza 1.0 MPI 2016","https://www.donedeal.ie/cars-for-sale/seat-ibiza-1-0-mpi-2016/26187307","SEAT","Ibiza","2016","130000 km","Petrol","Manual","Hatchback","5","1.0","200","Sep 2022","Ireland","White","3","314","2 days"
"26202836","Range Rover Sport Autobiography","https://www.donedeal.ie/cars-for-sale/range-rover-sport-autobiography/26202836","Land Rover","Rangerover","2011","145000 mi","Diesel","Automatic","SUV","5","3.0","","","UK","White","5","198","19 hours"
"25388174","☘️LOOK BMW 730 D M-SPORT -OVER 5 k EXTRAS (rare)","https://www.donedeal.ie/cars-for-sale/look-bmw-730-d-m-sport-over-5-k-extras-rare/25388174","BMW","7-Series","2013","116000 mi","Diesel","Automatic","Saloon","5","3.0","390","Jul 2021","Ireland","Black","4","271","1 day"
"26204063","2013 Audi A1 Sport","https://www.donedeal.ie/cars-for-sale/2013-audi-a1-sport/26204063","Audi","A1","2013","97000 km","Petrol","Manual","Hatchback","4","1.2","200","Mar 2021","Ireland","Red","2","72","17 hours"
"26194516","Subaru Impreza STI Type UK","https://www.donedeal.ie/cars-for-sale/subaru-impreza-sti-type-uk/26194516","Subaru","Impreza","2007","149 km","Petrol","Manual","Saloon","","2.5","","","UK","Blue","4","798","1 day"
"26016055","Vauxhall Astra 1.6 cdti design 110 s/s ecoflex","https://www.donedeal.ie/cars-for-sale/vauxhall-astra-1-6-cdti-design-110-s-s-ecoflex/26016055","Vauxhall","Astra","2014","85067 mi","Diesel","Manual","Hatchback","5","1.6","180","","UK","Black","5","67","2 days"
"25410358","2016 Toyota RAV-4 2.0 D4D LUNA","https://www.donedeal.ie/cars-for-sale/2016-toyota-rav-4-2-0-d4d-luna/25410358","Toyota","RAV-4","2016","","Diesel","Manual","SUV","","2.0","270","Nov 2020","Ireland","Grey","4","93","12 hours"
"25659286","2013 Volvo V60 D4 2.0 Diesel Estate R-Design","https://www.donedeal.ie/cars-for-sale/2013-volvo-v60-d4-2-0-diesel-estate-r-design/25659286","Volvo","V60","2013","121000 mi","Diesel","","Estate","","2.0","200","Aug 2021","Ireland","Grey","5","55","9 hours"
"25280192","MX-5 RF GT 2017 2.0L","https://www.donedeal.ie/cars-for-sale/mx-5-rf-gt-2017-2-0l/25280192","Mazda","MX-5","2017","22000 km","Petrol","Manual","Cabriolet","2","2.0","570","Jul 2021","Ireland","Black","2","112","13 hours"
"26209755","Audi A3 SB 1.0tfsi 116HP S-T SE 4DR Price Per Wee","https://www.donedeal.ie/cars-for-sale/audi-a3-sb-1-0tfsi-116hp-s-t-se-4dr-price-per-wee/26209755","Audi","A3","2019","33422 km","Petrol","Automatic","Hatchback","","1.0","200","Jul 2023","Ireland","White","4","5","35 mins"
"26096812","2017 Skoda Superb 2.0 TDI Estate Manual","https://www.donedeal.ie/cars-for-sale/2017-skoda-superb-2-0-tdi-estate-manual/26096812","Skoda","Superb","2017","120000 mi","Diesel","Manual","Estate","","2.0","190","Feb 2021","Ireland","Blue","4","122","1 day"
"25746521","Skoda Octavia, 2010 - NCT 08/21","https://www.donedeal.ie/cars-for-sale/skoda-octavia-2010-nct-08-21/25746521","Skoda","Octavia","2010","152000 mi","Diesel","","Hatchback","","1.9","270","Feb 2020","Ireland","Black","5","17","34 mins"
"25823332","Hyundai Tucson, 2017","https://www.donedeal.ie/cars-for-sale/hyundai-tucson-2017/25823332","Hyundai","Tucson","2017","131000 km","Diesel","Manual","SUV","5","1.7","200","Feb 2021","Ireland","Blue","5","7","34 mins"
"24333378","Volkswagen Golf GTD 2.0tdi 184hp DSG","https://www.donedeal.ie/cars-for-sale/volkswagen-golf-gtd-2-0tdi-184hp-dsg/24333378","Volkswagen","Golf","2019","11478 km","Diesel","Automatic","Hatchback","","2.0","200","Jul 2023","Ireland","Red","5","386","24 days"
"26192982","Mitsubishi Outlander PHEV GX4h 2014","https://www.donedeal.ie/cars-for-sale/mitsubishi-outlander-phev-gx4h-2014/26192982","Mitsubishi","Outlander","2014","74000 mi","Hybrid","","SUV","5","2.0","170","Dec 2020","Ireland","Black","5","189","1 day"
"25967395","Skoda Octavia Low Miles Diesel","https://www.donedeal.ie/cars-for-sale/skoda-octavia-low-miles-diesel/25967395","Skoda","Octavia","2008","114375 mi","Diesel","Manual","Hatchback","","1.9","","Dec 2020","Ireland","Black","5","303","4 days"
"26209773","Nissan Pathfinder 7 seater One owner","https://www.donedeal.ie/cars-for-sale/nissan-pathfinder-7-seater-one-owner/26209773","Nissan","Pathfinder","2006","125000 mi","Diesel","Manual","SUV","6","2.5","1,080","Dec 2020","Ireland","Black","5","29","34 mins"
"26125531","2015 VAUXHALL ASTRA 1.4 SRI PETROL","https://www.donedeal.ie/cars-for-sale/2015-vauxhall-astra-1-4-sri-petrol/26125531","Vauxhall","Astra","2015","92000 mi","Petrol","Manual","Hatchback","","1.4","200","","UK","Black","5","63","1 day"
"26059033","BMW 520d M Sport","https://www.donedeal.ie/cars-for-sale/bmw-520d-m-sport/26059033","BMW","5-Series","2011","128500 mi","Diesel","Manual","Saloon","5","2.0","270","Sep 2021","Ireland","Silver","4","736","10 days"
"25912460","August 2011 Audi A6 C7 S Line, 2.0, updated model.","https://www.donedeal.ie/cars-for-sale/august-2011-audi-a6-c7-s-line-2-0-updated-model-/25912460","Audi","A6","2011","130000 mi","Diesel","Manual","Saloon","5","2.0","","","UK","Black","4","19","34 mins"
"26184702","Mazda 2 1.4 diesel nct 11/21","https://www.donedeal.ie/cars-for-sale/mazda-2-1-4-diesel-nct-11-21/26184702","Mazda","2","2007","","Diesel","Manual","Hatchback","5","1.4","385","Nov 2020","Ireland","Grey","5","241","2 days"
"24863068","Aug 2012 BMW 520D SE, Manual. Possible P Ex consid","https://www.donedeal.ie/cars-for-sale/aug-2012-bmw-520d-se-manual-possible-p-ex-consid/24863068","BMW","5-Series","2012","117000 mi","Diesel","Manual","Saloon","5","2.0","","","Northern Ireland","White","4","23","34 mins"
"26198996","Mazda 5 2011","https://www.donedeal.ie/cars-for-sale/mazda-5-2011/26198996","Mazda","5","2011","163000 km","Diesel","Manual","MPV","7","1.6","280","Feb 2022","Ireland","Grey","5","98","1 day"
"25686042","2016 KIA CEED **1.6L DIESEL**","https://www.donedeal.ie/cars-for-sale/2016-kia-ceed-1-6l-diesel/25686042","Kia","Ceed","2016","","Diesel","Manual","Hatchback","","1.6","","","","White","5","38","12 hours"
"25902745","Mini Cooper Coupe SD Low Kilometres","https://www.donedeal.ie/cars-for-sale/mini-cooper-coupe-sd-low-kilometres/25902745","Mini","Cooper","2012","51217 mi","Diesel","Manual","Hatchback","2","2.0","200","Oct 2022","Ireland","White","2","68","16 hours"
"22227067","142-D-7 SEATER VW CADDY 1.6 tdi AUTO COMPLETE TAXI","https://www.donedeal.ie/cars-for-sale/142-d-7-seater-vw-caddy-1-6-tdi-auto-complete-taxi/22227067","Volkswagen","Caddy Maxi","2014","28156 mi","Diesel","Automatic","MPV","","1.6","","","Ireland","Black","","64","3 days"
"25994253","Audi A6 2.0 TDI Diesel Automatic Saloon","https://www.donedeal.ie/cars-for-sale/audi-a6-2-0-tdi-diesel-automatic-saloon/25994253","Audi","A6","2012","108327 mi","Diesel","Automatic","Saloon","5","2.0","280","Sep 2022","Ireland","Silver","4","104","16 hours"
"26181007","08 Citroen C1 1.0 New Nct New Clutch","https://www.donedeal.ie/cars-for-sale/08-citroen-c1-1-0-new-nct-new-clutch/26181007","Citroen","C1","2008","196000 km","Petrol","Manual","Hatchback","4","1.0","190","Dec 2021","Ireland","Silver","5","209","2 days"
"26196581","Vw Golf GT Sport","https://www.donedeal.ie/cars-for-sale/vw-golf-gt-sport/26196581","Volkswagen","Golf","2008","180000 km","Petrol","Manual","Hatchback","5","1.4","385","May 2021","Ireland","Black","3","354","1 day"
"25852107","2010 Audi A5","https://www.donedeal.ie/cars-for-sale/2010-audi-a5/25852107","Audi","A5","2010","145000 km","Diesel","","Hatchback","4","2.0","280","Jan 2022","Ireland","Blue","","10","34 mins"
"26188830","08 Renault Clio","https://www.donedeal.ie/cars-for-sale/08-renault-clio/26188830","Renault","Clio","2008","102000 km","Petrol","Manual","Hatchback","5","1.1","280","Sep 2021","Ireland","Black","5","189","2 days"
"25327350","Skoda Superb 2.0 TDI SE L Executive / Automatic /","https://www.donedeal.ie/cars-for-sale/skoda-superb-2-0-tdi-se-l-executive-automatic-/25327350","Skoda","Superb","2017","128744 km","Diesel","Automatic","Estate","","2.0","","","UK","White","5","289","12 days"
"25618239","2015 Peugeot AUTO HORIZON S AC---COMPLETE TAXI","https://www.donedeal.ie/cars-for-sale/2015-peugeot-auto-horizon-s-ac-complete-taxi/25618239","Peugeot","HORIZON S AC","2015","74000 mi","Diesel","Manual","MPV","","1.6","","","Ireland","Blue","5","49","3 days"
"25819264","Mercedes SL 350 TAXED TO END OF 12/20","https://www.donedeal.ie/cars-for-sale/mercedes-sl-350-taxed-to-end-of-12-20/25819264","Mercedes-Benz","SL-Class","2007","163800 km","Petrol","Automatic","Cabriolet","2","3.7","1,809","Feb 2021","Ireland","Silver","2","1,218","41 days"
"26152328","Renault Megane IV Grand Coupe Iconic","https://www.donedeal.ie/cars-for-sale/renault-megane-iv-grand-coupe-iconic/26152328","Renault","Megane","2020","50 km","Diesel","Manual","Saloon","","1.5","190","Sep 2024","Ireland","Red","4","120","6 days"
"26209786","Volkswagen Polo TL 1.0 M5F 80hp 5DR Price Per Wee","https://www.donedeal.ie/cars-for-sale/volkswagen-polo-tl-1-0-m5f-80hp-5dr-price-per-wee/26209786","Volkswagen","Polo","2020","11745 km","Petrol","Manual","Hatchback","","1.0","190","Feb 2024","Ireland","White","5","7","33 mins"
"26163011","TOYOTA AURIS 2.0 D4D","https://www.donedeal.ie/cars-for-sale/toyota-auris-2-0-d4d/26163011","Toyota","Auris","2009","207614 km","Diesel","","Hatchback","5","2.0","280","Nov 2020","Ireland","Grey","5","208","4 days"
"26209789","Citroen C4 Grand Picasso 1.6 HDI Vtr 1","https://www.donedeal.ie/cars-for-sale/citroen-c4-grand-picasso-1-6-hdi-vtr-1/26209789","Citroen","C4","2012","","Diesel","Manual","MPV","","1.6","280","Jan 2022","Ireland","Blue","5","3","33 mins"
"26184329","152 X5 4.0D Twin Turbo 7 Seater","https://www.donedeal.ie/cars-for-sale/152-x5-4-0d-twin-turbo-7-seater/26184329","BMW","X5","2015","139993 km","Diesel","","SUV","7","3.0","570","Jan 2022","Ireland","Black","","678","2 days"
"26002914","Mercedes-Benz E-Class E220 D Exclusive Line","https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-e220-d-exclusive-line/26002914","Mercedes-Benz","E-Class","2017","53777 km","Diesel","Automatic","Saloon","","2.0","190","Jan 2021","Ireland","Black","4","4","33 mins"
"25592338","Volkswagen Passat 2.0 Sat Nav Finance Available","https://www.donedeal.ie/cars-for-sale/volkswagen-passat-2-0-sat-nav-finance-available/25592338","Volkswagen","Passat","2018","42000 mi","Diesel","Manual","Saloon","5","2.0","","","","Grey","4","308","11 days"
"26161330","Hyundai i20 1.2 Classic //1 Owner// 2 Hr Finance","https://www.donedeal.ie/cars-for-sale/hyundai-i20-1-2-classic-1-owner-2-hr-finance/26161330","Hyundai","i20","2015","41000 mi","Petrol","Manual","Hatchback","","1.2","","Oct 2022","UK","White","5","19","1 hour"
"26110471","MINI HATCH 3-door One","https://www.donedeal.ie/cars-for-sale/mini-hatch-3-door-one/26110471","MINI","Mini","2018","28819 km","Petrol","Manual","Hatchback","","1.5","","","Ireland","Blue","3","141","10 days"
"26201717","LOVELY AUDI A4 SE 2.0TDI 150BHP MANUAL 2016","https://www.donedeal.ie/cars-for-sale/lovely-audi-a4-se-2-0tdi-150bhp-manual-2016/26201717","Audi","A4","2016","108000 mi","Diesel","Manual","Saloon","","2.0","180","Aug 2020","Ireland","Black","4","49","21 hours"
"25062357","2015 (152)Mercedes-Benz 220 Sport Executive💥💥💥","https://www.donedeal.ie/cars-for-sale/2015-152mercedes-benz-220-sport-executive/25062357","Mercedes-Benz","220","2015","125000 mi","Diesel","Manual","Saloon","5","2.1","180","Jun 2022","Ireland","Black","4","87","1 day"
"26187385","Genuine R-Line 2.0 Passat FULL years NCT","https://www.donedeal.ie/cars-for-sale/genuine-r-line-2-0-passat-full-years-nct/26187385","Volkswagen","Passat","2009","155000 mi","Diesel","","Saloon","5","2.0","390","Nov 2020","Ireland","Black","","460","2 days"
"26154919","2015 VOLKSWAGEN GOLF 1.6 TDI.FINANCE.LOOK.","https://www.donedeal.ie/cars-for-sale/2015-volkswagen-golf-1-6-tdi-finance-look-/26154919","Volkswagen","Golf","2015","95691 mi","Diesel","Automatic","Hatchback","5","1.6","190","Aug 2021","Ireland","Grey","5","472","5 days"
"26016935","BMW 3 Series Business Efficientdynamics model","https://www.donedeal.ie/cars-for-sale/bmw-3-series-business-efficientdynamics-model/26016935","BMW","3-Series","2014","109843 mi","Diesel","","Saloon","5","2.0","190","Sep 2021","Ireland","White","","620","17 days"
"25661592","Hyundai Tucson 1.7 D Executive","https://www.donedeal.ie/cars-for-sale/hyundai-tucson-1-7-d-executive/25661592","Hyundai","Tucson","2017","43497 mi","Diesel","Manual","SUV","","1.7","","Jun 2021","Ireland","White","5","122","2 days"
"25498061","11 reg 1.2 Ford Fiesta","https://www.donedeal.ie/cars-for-sale/11-reg-1-2-ford-fiesta/25498061","Ford","Fiesta","2011","99000 km","Petrol","Manual","Hatchback","5","1.2","280","May 2021","Ireland","Black","5","47","12 hours"
"26092920","Dacia Duster Signature 1.5 Dci110 4X","https://www.donedeal.ie/cars-for-sale/dacia-duster-signature-1-5-dci110-4x/26092920","Dacia","Duster","2017","94716 km","Diesel","Manual","SUV","","1.5","200","Feb 2021","Ireland","Blue","4","163","12 days"
"25293859","Toyota Corolla 1.4 D4D Luna","https://www.donedeal.ie/cars-for-sale/toyota-corolla-1-4-d4d-luna/25293859","Toyota","Corolla","2017","44194 km","Diesel","Manual","Saloon","","","","","Ireland","Silver","","2","32 mins"
"26017465","Nissan Qashqai, 132 1.6 Dci Visia","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-132-1-6-dci-visia/26017465","Nissan","Qashqai","2013","77000 mi","Diesel","","Hatchback","","1.6","200","Mar 2022","Ireland","Grey","","119","5 days"
"26204233","Bmw 7 series f01","https://www.donedeal.ie/cars-for-sale/bmw-7-series-f01/26204233","BMW","7-Series","2015","75200 mi","Diesel","Automatic","Saloon","5","3.0","390","Jun 2021","Ireland","Black","4","124","17 hours"
"26182651","Peugeot 3008 diesel 1.6NCT+TAX","https://www.donedeal.ie/cars-for-sale/peugeot-3008-diesel-1-6ncttax/26182651","Peugeot","3008","2010","201000 km","Diesel","","MPV","5","1.6","280","Sep 2021","Ireland","Grey","5","204","2 days"
"24931933","2013 Seat Alhambra 2.0 TDI SE 7 SEATER","https://www.donedeal.ie/cars-for-sale/2013-seat-alhambra-2-0-tdi-se-7-seater/24931933","Seat","Alhambra","2013","143000 km","Diesel","Manual","MPV","","2.0","390","May 2021","Ireland","Black","4","152","4 days"
"22093669","Hyundai i20 Classic 5DR","https://www.donedeal.ie/cars-for-sale/hyundai-i20-classic-5dr/22093669","Hyundai","i20","2019","7000 km","Petrol","Manual","Hatchback","","1.2","270","Feb 2023","Ireland","Red","5","5","32 mins"
"25823775","2010 audi a6 2.0tdi automatic paddle shift","https://www.donedeal.ie/cars-for-sale/2010-audi-a6-2-0tdi-automatic-paddle-shift/25823775","Audi","A6","2010","185000 mi","Diesel","Automatic","Saloon","5","2.0","390","Jun 2021","Ireland","Silver","4","124","14 hours"
"26134909","2016 HYUNDAI TUCSON **HUGE SPEC**","https://www.donedeal.ie/cars-for-sale/2016-hyundai-tucson-huge-spec/26134909","Hyundai","Tucson","2016","","Diesel","Manual","SUV","","1.7","200","Mar 2020","Ireland","White","5","122","12 hours"
"25793260","07 HYUNDAI MATIiX 1.5 DIESEL","https://www.donedeal.ie/cars-for-sale/07-hyundai-matiix-1-5-diesel/25793260","Hyundai","Matrix","2007","750 km","Diesel","","","","1.5","413","Jan 2020","Ireland","Other","","14","31 mins"
"25847994","Toyota Yaris 1.5 Hybrid","https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-5-hybrid/25847994","Toyota","Yaris","2018","16000 km","Hybrid","Automatic","Hatchback","5","1.5","170","Jan 2022","Ireland","Blue","5","319","24 days"
"26088711","Skoda Kodiaq STY 2.0 TDI 150HP DSG 4","https://www.donedeal.ie/cars-for-sale/skoda-kodiaq-sty-2-0-tdi-150hp-dsg-4/26088711","Skoda","Kodiaq","2018","48500 km","Diesel","Automatic","SUV","","2.0","280","Mar 2022","Ireland","Gold","4","124","1 day"
"26199122","10 SOLD!! Megane. ONLY 62,670km!! Tax/NCT/Warranty","https://www.donedeal.ie/cars-for-sale/10-sold-megane-only-62-670km-tax-nct-warranty/26199122","Renault","Megane","2010","62670 km","Diesel","Manual","Hatchback","5","1.5","200","Jan 2021","Ireland","Blue","5","271","1 day"
"26207772","Toyota Avensis *new nct*","https://www.donedeal.ie/cars-for-sale/toyota-avensis-new-nct/26207772","Toyota","Avensis","2009","219000 km","Petrol","Manual","Saloon","5","1.6","","Aug 2021","Ireland","Blue","4","159","12 hours"
"26170003","Hyundai Ix35","https://www.donedeal.ie/cars-for-sale/hyundai-ix35/26170003","Hyundai","ix35","2010","120000 mi","Diesel","Automatic","SUV","5","2.0","750","Oct 2020","Ireland","Silver","5","579","4 days"
"26025925","Toyota C-HR 1.8 Hybrid Sport","https://www.donedeal.ie/cars-for-sale/toyota-c-hr-1-8-hybrid-sport/26025925","Toyota","C-HR","2020","5988 km","Hybrid","Automatic","SUV","","1.8","","Jan 2024","Ireland","","4","2","32 mins"
"26070014","Audi A4 Avant","https://www.donedeal.ie/cars-for-sale/audi-a4-avant/26070014","Audi","A4","2017","","Diesel","","Estate","5","2.0","200","Jan 2021","Ireland","Grey","5","10","33 mins"
"26183976","Ford Galaxy","https://www.donedeal.ie/cars-for-sale/ford-galaxy/26183976","Ford","Galaxy","2008","151000 km","Diesel","Automatic","MPV","7","2.0","","Nov 2020","Ireland","Grey","5","208","2 days"
"23780764","Mercedes-Benz C-Class 200 CDi Blue Special Edition","https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-200-cdi-blue-special-edition/23780764","Mercedes-Benz","C-Class","2010","128332 km","Diesel","Manual","Saloon","","2.1","","Dec 2020","Ireland","Silver","4","3","32 mins"
"25127542","8 Years Warranty, 2 years Free tax, 3.9% Finance","https://www.donedeal.ie/cars-for-sale/8-years-warranty-2-years-free-tax-3-9-finance/25127542","Mitsubishi","Spacestar","2020","0 km","Petrol","Manual","Hatchback","5","1.2","190","","Ireland","Red","4","93","11 days"
"26150109","Nissan Qashqai 2011 1.5 Dci","https://www.donedeal.ie/cars-for-sale/nissan-qashqai-2011-1-5-dci/26150109","Nissan","Qashqai","2011","131000 mi","Diesel","Manual","Hatchback","5","1.5","280","Aug 2021","Ireland","Black","5","11","33 mins"
"26025920","Toyota Corolla Hybrid Luna Hatchback","https://www.donedeal.ie/cars-for-sale/toyota-corolla-hybrid-luna-hatchback/26025920","Toyota","Corolla","2020","7500 km","Hybrid","Automatic","Hatchback","","1.8","","Jan 2024","Ireland","Blue","4","1","32 mins"
"25264269","Land Rover Range Rover Evoque 5 SE eD4 2WD Star","https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-evoque-5-se-ed4-2wd-star/25264269","Land Rover","Evoque","2017","19952 mi","Diesel","Manual","SUV","","2.0","200","","UK","Red","5","187","3 days"
"25696837","Mazda CX-5 Sport Executive 2.2d SE Autotive SE 6AT","https://www.donedeal.ie/cars-for-sale/mazda-cx-5-sport-executive-2-2d-se-autotive-se-6at/25696837","Mazda","CX-5","2014","85500 km","Diesel","Automatic","SUV","","2.2","","Mar 2020","Ireland","Grey","4","3","32 mins"
"26036152","Opel Mokka X 1.4 PETROL SC 2017 !!10K KMS!! IRISH!","https://www.donedeal.ie/cars-for-sale/opel-mokka-x-1-4-petrol-sc-2017-10k-kms-irish/26036152","Opel","Mokka","2017","10573 km","Petrol","Manual","SUV","5","1.4","280","Apr 2021","Ireland","Black","4","100","9 days"
"26167947","Audi A4 Black Edition TDI 190 2018","https://www.donedeal.ie/cars-for-sale/audi-a4-black-edition-tdi-190-2018/26167947","Audi","A4","2018","65000 mi","Diesel","Manual","Estate","","2.0","190","Oct 2022","UK","Black","5","206","4 days"
"25859100","Renault Captur Iconic Diesel 90bhp","https://www.donedeal.ie/cars-for-sale/renault-captur-iconic-diesel-90bhp/25859100","Renault","Captur","2019","36182 km","Diesel","Manual","Hatchback","","1.5","190","Feb 2023","Ireland","Red","5","31","5 days"
"26165654","Volvo C30 2008","https://www.donedeal.ie/cars-for-sale/volvo-c30-2008/26165654","Volvo","C30","2008","60000 km","Petrol","Manual","Hatchback","5","1.8","","Jan 2018","Ireland","Grey","3","619","4 days"
"25314987","161 Mini Cooper 2.0SD New NCT","https://www.donedeal.ie/cars-for-sale/161-mini-cooper-2-0sd-new-nct/25314987","Mini","Cooper","2016","53000 km","Diesel","Manual","Hatchback","5","2.0","180","Jan 2022","Ireland","Silver","2","121","3 days"
"25952815","Land Rover Range Rover Evoque Pure TD4","https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-evoque-pure-td4/25952815","Land Rover","Evoque","2013","140980 km","Diesel","Manual","Estate","","2.2","","Oct 2021","Ireland","White","5","9","32 mins"
"26152326","Audi A4 TDI * F. S. H.","https://www.donedeal.ie/cars-for-sale/audi-a4-tdi-f-s-h-/26152326","Audi","A4","2012","212000 km","Diesel","Manual","Saloon","","2.0","200","Sep 2022","Ireland","Grey","4","219","6 days"
"26083979","Toyota Yaris 1.0 Luna","https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-0-luna/26083979","Toyota","Yaris","2018","22000 km","Petrol","Manual","MPV","","1.0","","Jan 2022","Ireland","Silver","4","2","32 mins"
"25509225","Toyota C-HR Hybrid Sport","https://www.donedeal.ie/cars-for-sale/toyota-c-hr-hybrid-sport/25509225","Toyota","C-HR","2019","12085 km","Hybrid","Automatic","SUV","","1.8","","Jan 2023","Ireland","Silver","4","6","32 mins"
"25889885","Kia Sportage GT Line 1.6 Mhev - TOP Spec - Black","https://www.donedeal.ie/cars-for-sale/kia-sportage-gt-line-1-6-mhev-top-spec-black/25889885","Kia","Sportage","2020","9603 km","Hybrid","Manual","SUV","","1.6","","","Northern Ireland","Silver","5","3","30 mins"
"25716686","2008 Mercedes-Benz E-Class 280 CDI AUTO","https://www.donedeal.ie/cars-for-sale/2008-mercedes-benz-e-class-280-cdi-auto/25716686","Mercedes-Benz","E-Class","2008","","Diesel","Automatic","Saloon","","3.0","1,200","Nov 2020","Ireland","Black","4","140","12 hours"
"25306848","Volvo V40 T3 Inscription Auto Finance Available O","https://www.donedeal.ie/cars-for-sale/volvo-v40-t3-inscription-auto-finance-available-o/25306848","Volvo","V40","2018","49182 mi","Petrol","Manual","Hatchback","","1.5","","Jan 2022","Ireland","Silver","5","109","4 days"
"26066765","2016 Jeep Renegade Limited 1.6 Diesel Black","https://www.donedeal.ie/cars-for-sale/2016-jeep-renegade-limited-1-6-diesel-black/26066765","Chrysler","Renegade","2016","131000 km","Diesel","","SUV","5","1.6","200","Sep 2020","Ireland","Black","","295","15 days"
